name;url;Company;Company_url;Posted_Time;Posted_Time_url;Alter_Name;Alter_Name_url;Vacancy_Place;Salary;Education_Degree;Vacancy_Time;Vacancy_Id;Skills__name;
;;;;;;;;;;;;80;Oracle;
;;;;;;;;;;;;80;HTML;
;;;;;;;;;;;;80;SQL;
;;;;;;;;;;;;80;CSS;
;;;;;;;;;;;;80;JAVA;
Front-end Developer;https://busy.az/vacancy/116748/front-end-developer;Xalq Sığorta;https://busy.az/vacancy/116748/front-end-developer;65 gün əvvəl;https://busy.az/vacancy/116748/front-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);81;software development;
;;;;;;;;;;;;81;programming;
;;;;;;;;;;;;81;proqramlaşdırma;
;;;;;;;;;;;;81;proqram təminatı;
;;;;;;;;;;;;81;программирование;
;;;;;;;;;;;;81;HTML;
;;;;;;;;;;;;81;CSS;
;;;;;;;;;;;;81;jQuery;
;;;;;;;;;;;;81;JavaScript;
;;;;;;;;;;;;81;front-end development;
Back-end Developer;https://busy.az/vacancy/116747/back-end-developer;Xalq Sığorta;https://busy.az/vacancy/116747/back-end-developer;65 gün əvvəl;https://busy.az/vacancy/116747/back-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);82;software development;
;;;;;;;;;;;;82;programming;
;;;;;;;;;;;;82;proqramlaşdırma;
;;;;;;;;;;;;82;proqram təminatı;
;;;;;;;;;;;;82;программирование;
;;;;;;;;;;;;82;OOP;
;;;;;;;;;;;;82;ASP.NET;
;;;;;;;;;;;;82;SQL;
;;;;;;;;;;;;82;back-end development;
İT üzrə aparıcı mütəxəssis;https://busy.az/vacancy/116706/it-uzre-aparici-mutexessis;Sağlam Ailə;https://busy.az/vacancy/116706/it-uzre-aparici-mutexessis;66 gün əvvəl;https://busy.az/vacancy/116706/it-uzre-aparici-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);83;DNS;
;;;;;;;;;;;;83;DHCP;
;;;;;;;;;;;;83;switch;
;;;;;;;;;;;;83;VPN;
;;;;;;;;;;;;83;programming;
;;;;;;;;;;;;83;proqramlaşdırma;
;;;;;;;;;;;;83;proqram təminatı;
;;;;;;;;;;;;83;software development;
;;;;;;;;;;;;83;rus dili;
;;;;;;;;;;;;83;Russian language;
;;;;;;;;;;;;83;ingilis dili;
;;;;;;;;;;;;83;English language;
;;;;;;;;;;;;83;şəbəkə texnologiyaları;
;;;;;;;;;;;;83;şəbəkə təhlükəsizliyi;
SQL/BI Developer;https://busy.az/vacancy/116700/sqlbi-developer;Caspian Finance BOKT;https://busy.az/vacancy/116700/sqlbi-developer;66 gün əvvəl;https://busy.az/vacancy/116700/sqlbi-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;12.01.2024;Razılaşma yolu ilə;Tam ştat (full time);84;Power BI;
;;;;;;;;;;;;84;SQL;
;;;;;;;;;;;;84;proqram təminatı;
;;;;;;;;;;;;84;software development;
;;;;;;;;;;;;84;programming;
;;;;;;;;;;;;84;программирование;
Backend developer (Projects);https://busy.az/vacancy/116662/backend-developer-projects;Azericard;https://busy.az/vacancy/116662/backend-developer-projects;66 gün əvvəl;https://busy.az/vacancy/116662/backend-developer-projects;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;12.01.2024;Razılaşma yolu ilə;Tam ştat (full time);85;back-end development;
;;;;;;;;;;;;85;software development;
;;;;;;;;;;;;85;programming;
;;;;;;;;;;;;85;proqramlaşdırma;
;;;;;;;;;;;;85;proqram təminatı;
;;;;;;;;;;;;85;DevOps;
;;;;;;;;;;;;85;OOP;
;;;;;;;;;;;;85;JAVA;
Middle Back-end Developer;https://busy.az/vacancy/116442/middle-back-end-developer;Ateshgah Sigorta;https://busy.az/vacancy/116442/middle-back-end-developer;68 gün əvvəl;https://busy.az/vacancy/116442/middle-back-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);86;ingilis dili;
;;;;;;;;;;;;86;English language;
;;;;;;;;;;;;86;SQL;
;;;;;;;;;;;;86;ASP.NET;
;;;;;;;;;;;;86;OOP;
;;;;;;;;;;;;86;C#;
;;;;;;;;;;;;86;software development;
;;;;;;;;;;;;86;programming;
;;;;;;;;;;;;86;proqramlaşdırma;
;;;;;;;;;;;;86;proqram təminatı;
;;;;;;;;;;;;86;программирование;
Testləşdirmə və keyfiyyət təminatı bölməsinin mütəxəssisi;https://busy.az/vacancy/116198/testlesdirme-ve-keyfiyyet-teminati-bolmesinin-mutexessisi;Azericard;https://busy.az/vacancy/116198/testlesdirme-ve-keyfiyyet-teminati-bolmesinin-mutexessisi;69 gün əvvəl;https://busy.az/vacancy/116198/testlesdirme-ve-keyfiyyet-teminati-bolmesinin-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);87;PL/SQL;
;;;;;;;;;;;;87;JavaScript;
;;;;;;;;;;;;87;HTML;
;;;;;;;;;;;;87;SQL;
;;;;;;;;;;;;87;Linux;
;;;;;;;;;;;;87;JAVA;
;;;;;;;;;;;;87;proqramlaşdırma;
;;;;;;;;;;;;87;software development;
;;;;;;;;;;;;87;programming;
Senior Python/Ruby Backend Developer;https://busy.az/vacancy/116182/senior-pythonruby-backend-developer;Air Group;https://busy.az/vacancy/116182/senior-pythonruby-backend-developer;70 gün əvvəl;https://busy.az/vacancy/116182/senior-pythonruby-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;25 - 45;Ali;Tam ştat (full time);88;JavaScript;
;;;;;;;;;;;;88;Oracle;
;;;;;;;;;;;;88;ASP.NET;
;;;;;;;;;;;;88;SQL;
;;;;;;;;;;;;88;Python;
;;;;;;;;;;;;88;MSSQL;
;;;;;;;;;;;;88;TypeScript;
;;;;;;;;;;;;88;back-end development;
;;;;;;;;;;;;88;software development;
;;;;;;;;;;;;88;proqramlaşdırma;
;;;;;;;;;;;;88;proqram təminatı;
;;;;;;;;;;;;88;programming;
PL/TMM mütəxəssisi;https://busy.az/vacancy/116045/pltmm-mutexessisi;Bank Respublika ASC;https://busy.az/vacancy/116045/pltmm-mutexessisi;71 gün əvvəl;https://busy.az/vacancy/116045/pltmm-mutexessisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;07.01.2024;Razılaşma yolu ilə;Tam ştat (full time);89;PL/TMM;
;;;;;;;;;;;;89;proqram təminatı;
;;;;;;;;;;;;89;rus dili;
;;;;;;;;;;;;89;Russian language;
;;;;;;;;;;;;89;English language;
;;;;;;;;;;;;89;ingilis dili;
;;;;;;;;;;;;89;Microsoft Office;
;;;;;;;;;;;;89;Microsoft Excel;
;;;;;;;;;;;;89;programming;
;;;;;;;;;;;;89;proqramlaşdırma;
Proqram təminatı üzrə mühəndis (Backend Developer);https://busy.az/vacancy/116016/proqram-teminati-uzre-muhendis-backend-developer;Kontakt Home;https://busy.az/vacancy/116016/proqram-teminati-uzre-muhendis-backend-developer;71 gün əvvəl;https://busy.az/vacancy/116016/proqram-teminati-uzre-muhendis-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;07.01.2024;Razılaşma yolu ilə;Tam ştat (full time);90;ASP.NET;
;;;;;;;;;;;;90;SQL;
;;;;;;;;;;;;90;OOP;
;;;;;;;;;;;;90;proqram təminatı;
;;;;;;;;;;;;90;software development;
;;;;;;;;;;;;90;programming;
;;;;;;;;;;;;90;proqramlaşdırma;
;;;;;;;;;;;;90;back-end development;
Senior Backend Developer;https://busy.az/vacancy/115921/senior-backend-developer;Azerconnect;https://busy.az/vacancy/115921/senior-backend-developer;75 gün əvvəl;https://busy.az/vacancy/115921/senior-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);91;HTML;
;;;;;;;;;;;;91;SQL;
;;;;;;;;;;;;91;TCP/IP;
;;;;;;;;;;;;91;JAVA;
;;;;;;;;;;;;91;JavaScript;
;;;;;;;;;;;;91;back-end development;
;;;;;;;;;;;;91;software development;
;;;;;;;;;;;;91;programming;
;;;;;;;;;;;;91;proqramlaşdırma;
;;;;;;;;;;;;91;proqram təminatı;
Flutter Developer;https://busy.az/vacancy/115774/flutter-developer;MinA;https://busy.az/vacancy/115774/flutter-developer;80 gün əvvəl;https://busy.az/vacancy/115774/flutter-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);92;software development;
;;;;;;;;;;;;92;programming;
;;;;;;;;;;;;92;proqramlaşdırma;
;;;;;;;;;;;;92;proqram təminatı;
;;;;;;;;;;;;92;JSON;
;;;;;;;;;;;;92;Firebase;
;;;;;;;;;;;;92;mobile applications;
Junior Software Tester;https://busy.az/vacancy/115773/junior-software-tester;MinA;https://busy.az/vacancy/115773/junior-software-tester;80 gün əvvəl;https://busy.az/vacancy/115773/junior-software-tester;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);93;English language;
;;;;;;;;;;;;93;ingilis dili;
;;;;;;;;;;;;93;SQL;
;;;;;;;;;;;;93;software development;
;;;;;;;;;;;;93;proqramlaşdırma;
;;;;;;;;;;;;93;proqram təminatı;
;;;;;;;;;;;;93;programming;
Junior Android Developer;https://busy.az/vacancy/115765/junior-android-developer;TuranBank ASC;https://busy.az/vacancy/115765/junior-android-developer;80 gün əvvəl;https://busy.az/vacancy/115765/junior-android-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;25 - 45;Ali;Tam ştat (full time);94;proqramlaşdırma;
;;;;;;;;;;;;94;programming;
;;;;;;;;;;;;94;software development;
;;;;;;;;;;;;94;Android development;
;;;;;;;;;;;;94;mobile application;
;;;;;;;;;;;;94;mobile development;
;;;;;;;;;;;;94;OOP;
Python Software Engineer (Data Analytics; Remote Working; Renewable);https://busy.az/vacancy/115756/python-software-engineer-data-analytics-remote-working-renewable;Technosec.io;https://busy.az/vacancy/115756/python-software-engineer-data-analytics-remote-working-renewable;https://busy.az/vacancy/115756/python-software-engineer-data-analytics-remote-working-renewable;IELTS;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;29.12.2023;95;80 gün əvvəl;
;;;;;;;;;;;;95;JavaScript;
;;;;;;;;;;;;95;Python;
;;;;;;;;;;;;95;TypeScript;
;;;;;;;;;;;;95;software development;
;;;;;;;;;;;;95;programming;
;;;;;;;;;;;;95;proqramlaşdırma;
;;;;;;;;;;;;95;proqram təminatı;
;;;;;;;;;;;;95;программирование;
Süni intellekt mühəndisi;https://busy.az/vacancy/115746/suni-intellekt-muhendisi;Azercosmos;https://busy.az/vacancy/115746/suni-intellekt-muhendisi;81 gün əvvəl;https://busy.az/vacancy/115746/suni-intellekt-muhendisi;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);96;English language;
;;;;;;;;;;;;96;ingilis dili;
;;;;;;;;;;;;96;Python;
;;;;;;;;;;;;96;süni intellekt;
;;;;;;;;;;;;96;proqramlaşdırma;
;;;;;;;;;;;;96;Microsoft Office;
;;;;;;;;;;;;96;Microsoft Outlook;
;;;;;;;;;;;;96;Microsoft Word;
;;;;;;;;;;;;96;Microsoft Excel;
;;;;;;;;;;;;96;Microsoft PowerPoint;
Senior Java Developer;https://busy.az/vacancy/115729/senior-java-developer;Golden Pay;https://busy.az/vacancy/115729/senior-java-developer;81 gün əvvəl;https://busy.az/vacancy/115729/senior-java-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;28.12.2023;Razılaşma yolu ilə;Tam ştat (full time);97;Spring Boot;
;;;;;;;;;;;;97;Spring Data;
;;;;;;;;;;;;97;SQL;
;;;;;;;;;;;;97;JAVA;
;;;;;;;;;;;;97;software development;
;;;;;;;;;;;;97;programming;
;;;;;;;;;;;;97;proqramlaşdırma;
;;;;;;;;;;;;97;proqram təminatı;
Middle Level Java Developer;https://busy.az/vacancy/115725/middle-level-java-developer;Golden Pay;https://busy.az/vacancy/115725/middle-level-java-developer;81 gün əvvəl;https://busy.az/vacancy/115725/middle-level-java-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;28.12.2023;Razılaşma yolu ilə;Tam ştat (full time);98;Spring Boot;
;;;;;;;;;;;;98;Spring Data;
;;;;;;;;;;;;98;Mysql;
;;;;;;;;;;;;98;OOP;
;;;;;;;;;;;;98;proqramlaşdırma;
;;;;;;;;;;;;98;JAVA;
;;;;;;;;;;;;98;programming;
;;;;;;;;;;;;98;software development;
;;;;;;;;;;;;98;proqram təminatı;
IT Testing Engineer;https://busy.az/vacancy/115597/it-testing-engineer;Azerconnect;https://busy.az/vacancy/115597/it-testing-engineer;83 gün əvvəl;https://busy.az/vacancy/115597/it-testing-engineer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;26.12.2023;Razılaşma yolu ilə;Tam ştat (full time);99;PL/SQL;
;;;;;;;;;;;;99;UNIX;
;;;;;;;;;;;;99;management;
;;;;;;;;;;;;99;JavaScript;
;;;;;;;;;;;;99;software development;
;;;;;;;;;;;;99;programming;
;;;;;;;;;;;;99;proqramlaşdırma;
;;;;;;;;;;;;99;proqram təminatı;
Mobil Proqramlaşdırma üzrə Baş Mütəxəssis;https://busy.az/vacancy/115582/mobil-proqramlasdirma-uzre-bas-mutexessis;PASHA Bank;https://busy.az/vacancy/115582/mobil-proqramlasdirma-uzre-bas-mutexessis;83 gün əvvəl;https://busy.az/vacancy/115582/mobil-proqramlasdirma-uzre-bas-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);100;English language;
;;;;;;;;;;;;100;ingilis dili;
;;;;;;;;;;;;100;software development;
;;;;;;;;;;;;100;programming;
;;;;;;;;;;;;100;proqramlaşdırma;
;;;;;;;;;;;;100;proqram təminatı;
Texniki dəstək üzrə mütəxəssis (İT Helpdesk);https://busy.az/vacancy/115543/texniki-destek-uzre-mutexessis-it-helpdesk;Star Express;https://busy.az/vacancy/115543/texniki-destek-uzre-mutexessis-it-helpdesk;83 gün əvvəl;https://busy.az/vacancy/115543/texniki-destek-uzre-mutexessis-it-helpdesk;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;26.12.2023;Razılaşma yolu ilə;Tam ştat (full time);101;TCP/IP;
;;;;;;;;;;;;101;texniki dəstək;
;;;;;;;;;;;;101;IT helpdesk;
;;;;;;;;;;;;101;proqramlaşdırma;
;;;;;;;;;;;;101;proqram təminatı;
;;;;;;;;;;;;101;software development;
Middle Vue.js / Nuxt.js Developer;https://busy.az/vacancy/115538/middle-vuejs-nuxtjs-developer;Nextips;https://busy.az/vacancy/115538/middle-vuejs-nuxtjs-developer;83 gün əvvəl;https://busy.az/vacancy/115538/middle-vuejs-nuxtjs-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;22 - 35;Ali;Tam ştat (full time);102;Vue.js;
;;;;;;;;;;;;102;.js;
;;;;;;;;;;;;102;JavaScript;
;;;;;;;;;;;;102;web-development;
;;;;;;;;;;;;102;web-programming;
;;;;;;;;;;;;102;software development;
;;;;;;;;;;;;102;programming;
;;;;;;;;;;;;102;proqramlaşdırma;
;;;;;;;;;;;;102;proqram təminatı;
İnterfeyslərin tətbiqi şöbəsinin mütəxəssisi (Frontend developer);https://busy.az/vacancy/115511/interfeyslerin-tetbiqi-sobesinin-mutexessisi-frontend-developer;Xalq Bank;https://busy.az/vacancy/115511/interfeyslerin-tetbiqi-sobesinin-mutexessisi-frontend-developer;84 gün əvvəl;https://busy.az/vacancy/115511/interfeyslerin-tetbiqi-sobesinin-mutexessisi-frontend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);103;PL/SQL;
;;;;;;;;;;;;103;HTML5;
;;;;;;;;;;;;103;CSS;
;;;;;;;;;;;;103;TypeScript;
;;;;;;;;;;;;103;JSON;
;;;;;;;;;;;;103;SQL;
;;;;;;;;;;;;103;programming;
;;;;;;;;;;;;103;proqramlaşdırma;
;;;;;;;;;;;;103;proqram təminatı;
;;;;;;;;;;;;103;software development;
;;;;;;;;;;;;103;front-end development;
Full Stack Developer (PYTHON+REACT);https://busy.az/vacancy/115500/full-stack-developer-pythonreact;ANVI;https://busy.az/vacancy/115500/full-stack-developer-pythonreact;84 gün əvvəl;https://busy.az/vacancy/115500/full-stack-developer-pythonreact;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;25.12.2023;Razılaşma yolu ilə;Tam ştat (full time);104;software development;
;;;;;;;;;;;;104;programming;
;;;;;;;;;;;;104;proqramlaşdırma;
;;;;;;;;;;;;104;proqram təminatı;
;;;;;;;;;;;;104;full stack development;
;;;;;;;;;;;;104;программирование;
RPA Analitiki;https://busy.az/vacancy/115408/rpa-analitiki;PASHA Bank;https://busy.az/vacancy/115408/rpa-analitiki;86 gün əvvəl;https://busy.az/vacancy/115408/rpa-analitiki;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali (bakalavr);Tam ştat (full time);105;avtomatlaşdırma;
;;;;;;;;;;;;105;software development;
;;;;;;;;;;;;105;programming;
;;;;;;;;;;;;105;proqramlaşdırma;
;;;;;;;;;;;;105;proqram təminatı;
Web developer (PHP);https://busy.az/vacancy/115343/web-developer-php;Bank Respublika ASC;https://busy.az/vacancy/115343/web-developer-php;87 gün əvvəl;https://busy.az/vacancy/115343/web-developer-php;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);106;PHP;
;;;;;;;;;;;;106;JavaScript;
;;;;;;;;;;;;106;HTML;
;;;;;;;;;;;;106;SQL;
;;;;;;;;;;;;106;proqramlaşdırma;
;;;;;;;;;;;;106;proqram təminatı;
;;;;;;;;;;;;106;CSS;
;;;;;;;;;;;;106;rus dili;
;;;;;;;;;;;;106;Russian language;
;;;;;;;;;;;;106;English language;
;;;;;;;;;;;;106;ingilis dili;
Senior PHP Developer;https://busy.az/vacancy/115299/senior-php-developer;Push30;https://busy.az/vacancy/115299/senior-php-developer;88 gün əvvəl;https://busy.az/vacancy/115299/senior-php-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;21.12.2023;Razılaşma yolu ilə;Tam ştat (full time);107;HTML;
;;;;;;;;;;;;107;CSS;
;;;;;;;;;;;;107;PHP;
;;;;;;;;;;;;107;software development;
;;;;;;;;;;;;107;programming;
;;;;;;;;;;;;107;proqramlaşdırma;
;;;;;;;;;;;;107;proqram təminatı;
Senior .NET Developer;https://busy.az/vacancy/115229/senior-net-developer;eiGroup;https://busy.az/vacancy/115229/senior-net-developer;88 gün əvvəl;https://busy.az/vacancy/115229/senior-net-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;21.12.2023;Razılaşma yolu ilə;Tam ştat (full time);108;ASP.NET;
;;;;;;;;;;;;108;Python;
;;;;;;;;;;;;108;MSSQL;
;;;;;;;;;;;;108;.NET development;
;;;;;;;;;;;;108;software development;
;;;;;;;;;;;;108;programming;
;;;;;;;;;;;;108;proqramlaşdırma;
;;;;;;;;;;;;108;proqram təminatı;
Junior Frontend React Developer;https://busy.az/vacancy/115221/junior-frontend-react-developer;eiGroup;https://busy.az/vacancy/115221/junior-frontend-react-developer;89 gün əvvəl;https://busy.az/vacancy/115221/junior-frontend-react-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;20.12.2023;Razılaşma yolu ilə;Tam ştat (full time);109;English language;
;;;;;;;;;;;;109;ingilis dili;
;;;;;;;;;;;;109;JavaScript;
;;;;;;;;;;;;109;CSS;
;;;;;;;;;;;;109;front-end development;
;;;;;;;;;;;;109;programming;
;;;;;;;;;;;;109;proqramlaşdırma;
;;;;;;;;;;;;109;proqram təminatı;
Proqram təminatı üzrə mühəndis (Backend Developer);https://busy.az/vacancy/115204/proqram-teminati-uzre-muhendis-backend-developer;Kontakt Home;https://busy.az/vacancy/115204/proqram-teminati-uzre-muhendis-backend-developer;89 gün əvvəl;https://busy.az/vacancy/115204/proqram-teminati-uzre-muhendis-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;20.12.2023;Razılaşma yolu ilə;Tam ştat (full time);110;ASP.NET;
;;;;;;;;;;;;110;OOP;
;;;;;;;;;;;;110;proqram təminatı;
;;;;;;;;;;;;110;software development;
;;;;;;;;;;;;110;programming;
;;;;;;;;;;;;110;программирование;
;;;;;;;;;;;;110;SQL;
Senior PHP Backend Developer;https://busy.az/vacancy/115001/senior-php-backend-developer;A2Z Technologies;https://busy.az/vacancy/115001/senior-php-backend-developer;90 gün əvvəl;https://busy.az/vacancy/115001/senior-php-backend-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;3000 - 4000;Ali (bakalavr);Tam ştat (full time);111;PHP;
;;;;;;;;;;;;111;OOP;
;;;;;;;;;;;;111;programming;
;;;;;;;;;;;;111;proqramlaşdırma;
;;;;;;;;;;;;111;software development;
;;;;;;;;;;;;111;программирование;
;;;;;;;;;;;;111;Mysql;
;;;;;;;;;;;;111;Laravel;
;;;;;;;;;;;;111;Symfony;
;;;;;;;;;;;;111;Kafka;
;;;;;;;;;;;;111;Mongo DB;
;;;;;;;;;;;;111;Redis;
;;;;;;;;;;;;111;Elasticsearch;
Middle Android Developer;https://busy.az/vacancy/114978/middle-android-developer;Kalem Yazılım;https://busy.az/vacancy/114978/middle-android-developer;91 gün əvvəl;https://busy.az/vacancy/114978/middle-android-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;18.12.2023;Razılaşma yolu ilə;Tam ştat (full time);112;JAVA;
;;;;;;;;;;;;112;Android development;
;;;;;;;;;;;;112;mobile application;
;;;;;;;;;;;;112;mobile application development;
;;;;;;;;;;;;112;software development;
;;;;;;;;;;;;112;programming;
;;;;;;;;;;;;112;программирование;
Senior full stack developer;https://busy.az/vacancy/114890/senior-full-stack-developer;Air Group;https://busy.az/vacancy/114890/senior-full-stack-developer;94 gün əvvəl;https://busy.az/vacancy/114890/senior-full-stack-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;25 - 45;Ali;Tam ştat (full time);113;JavaScript;
;;;;;;;;;;;;113;TypeScript;
;;;;;;;;;;;;113;Python;
;;;;;;;;;;;;113;full stack development;
;;;;;;;;;;;;113;software development;
;;;;;;;;;;;;113;programming;
;;;;;;;;;;;;113;proqramlaşdırma;
;;;;;;;;;;;;113;proqram təminatı;
Front end developer;https://busy.az/vacancy/114824/front-end-developer;VMF;https://busy.az/vacancy/114824/front-end-developer;94 gün əvvəl;https://busy.az/vacancy/114824/front-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;15.12.2023;Razılaşma yolu ilə;Tam ştat (full time);114;front-end development;
;;;;;;;;;;;;114;software development;
;;;;;;;;;;;;114;programming;
;;;;;;;;;;;;114;proqramlaşdırma;
;;;;;;;;;;;;114;proqram təminatı;
;;;;;;;;;;;;114;программирование;
Middle Front-end Developer;https://busy.az/vacancy/114812/middle-front-end-developer;FS Code;https://busy.az/vacancy/114812/middle-front-end-developer;95 gün əvvəl;https://busy.az/vacancy/114812/middle-front-end-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;14.12.2023;1400 - 2000;Tam ştat (full time);115;CSS;
;;;;;;;;;;;;115;HTML;
;;;;;;;;;;;;115;JavaScript;
;;;;;;;;;;;;115;front-end development;
;;;;;;;;;;;;115;programming;
;;;;;;;;;;;;115;proqramlaşdırma;
;;;;;;;;;;;;115;proqram təminatı;
Software Developer;https://busy.az/vacancy/114630/software-developer;PITS Global Data Recovery Services;https://busy.az/vacancy/114630/software-developer;96 gün əvvəl;https://busy.az/vacancy/114630/software-developer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;13.12.2023;1500 - 3000;Tam ştat (full time);116;HTML;
;;;;;;;;;;;;116;CSS;
;;;;;;;;;;;;116;JavaScript;
;;;;;;;;;;;;116;software development;
;;;;;;;;;;;;116;programming;
;;;;;;;;;;;;116;proqramlaşdırma;
;;;;;;;;;;;;116;proqram təminatı;
;;;;;;;;;;;;116;программирование;
Full Stack Developer / Agile;https://busy.az/vacancy/114625/full-stack-developer-agile;Kapital Bank;https://busy.az/vacancy/114625/full-stack-developer-agile;97 gün əvvəl;https://busy.az/vacancy/114625/full-stack-developer-agile;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;12.12.2023;Razılaşma yolu ilə;Tam ştat (full time);117;jQuery;
;;;;;;;;;;;;117;JPA;
;;;;;;;;;;;;117;JAVA;
;;;;;;;;;;;;117;full stack development;
;;;;;;;;;;;;117;software development;
;;;;;;;;;;;;117;programming;
;;;;;;;;;;;;117;proqramlaşdırma;
;;;;;;;;;;;;117;proqram təminatı;
;;;;;;;;;;;;117;HTTP;
Leading / Senior QA Engineer;https://busy.az/vacancy/114623/leading-senior-qa-engineer;Access Bank;https://busy.az/vacancy/114623/leading-senior-qa-engineer;97 gün əvvəl;https://busy.az/vacancy/114623/leading-senior-qa-engineer;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;12.12.2023;Razılaşma yolu ilə;Tam ştat (full time);118;JAVA;
;;;;;;;;;;;;118;SQL;
;;;;;;;;;;;;118;mobile application;
;;;;;;;;;;;;118;programming;
;;;;;;;;;;;;118;software development;
;;;;;;;;;;;;118;proqramlaşdırma;
;;;;;;;;;;;;118;proqram təminatı;
;;;;;;;;;;;;118;программирование;
İnformasiya texnologiyaları üzrə mütəxəssis;https://busy.az/vacancy/114453/informasiya-texnologiyalari-uzre-mutexessis;Azəristiliktəchizat ASC;https://busy.az/vacancy/114453/informasiya-texnologiyalari-uzre-mutexessis;98 gün əvvəl;https://busy.az/vacancy/114453/informasiya-texnologiyalari-uzre-mutexessis;İş elanı aktual deyil. Yeni vakansiyaları yoxlayın.;https://busy.az/vacancies;Bakı;Razılaşma yolu ilə;Ali;Tam ştat (full time);119;DHCP;
;;;;;;;;;;;;119;DNS;
;;;;;;;;;;;;119;VPN;
;;;;;;;;;;;;119;proqram təminatı;
;;;;;;;;;;;;119;software development;
